,date,open,high,low,close,adj_close,Volume,r_pos_score,r_neu_score,r_neg_score,t_pos_score,t_neu_score,t_neg_score
0,2020-07-13,4.613968,4.915115,4.481499,4.896294,4.896294,28340.0,,,,,,
1,2020-07-14,4.909865,5.229564,4.762068,4.986754,4.986754,3957.0,0.1256676666666666,0.846501,0.0278343333333333,0.1026139032258064,0.8830009999999999,0.0144203548387096
2,2020-07-15,,,,,,,0.0660009999999999,0.934001,1e-06,0.0728646363636363,0.9154328181818182,0.0117055454545454
3,2020-07-16,,,,,,,0.1361548461538461,0.8010779230769232,0.0628471538461538,0.085001,0.9088299473684212,0.0061588947368421
4,2020-07-17,,,,,,,0.079376,0.898126,0.022501,0.0713036315789473,0.915158894736842,0.0135404736842105
5,2020-07-18,,,,,,,0.048201,0.932101,0.019701,0.0844064054054054,0.9037442432432432,0.0118658648648648
6,2020-07-19,,,,,,,0.101201,0.8501010000000001,0.048701,0.0706056511627906,0.9293963488372092,1e-06
7,2020-07-20,,,,,,,0.074501,0.773501,0.1515009999999999,0.103392304347826,0.8767183913043478,0.0198705652173913
8,2020-07-21,,,,,,,0.185251,0.795501,0.019501,0.0753184603174603,0.9152708412698412,0.0094295714285714
9,2020-07-22,,,,,,,0.059251,0.938501,0.0022509999999999,0.0678235806451613,0.891759064516129,0.0404364838709677
10,2020-07-23,,,,,,,0.176626,0.785751,0.037751,0.0926959152542372,0.898594220338983,0.0087128644067796
11,2020-07-24,,,,,,,0.043501,0.880501,0.076001,0.0808191818181818,0.9132282727272728,0.0059555454545454
12,2020-07-25,,,,,,,,,,0.084876,0.8977301666666667,0.0174593333333333
13,2020-07-26,,,,,,,0.1930009999999999,0.8070010000000001,1e-06,0.0902093333333333,0.9079593333333332,0.0018343333333333
14,2020-07-27,,,,,,,0.218626,0.739751,0.041501,0.0659533809523809,0.931905761904762,0.002096238095238
15,2020-07-28,,,,,,,1e-06,0.916501,0.083501,0.0974652857142857,0.8994652857142856,0.0030724285714285
16,2020-07-29,,,,,,,0.039601,0.874001,0.0864009999999999,0.145001,0.827551,0.027401
17,2020-07-30,,,,,,,1e-06,0.8080010000000001,0.192001,0.1234384999999999,0.84940725,0.0271884999999999
18,2020-07-31,,,,,,,0.050001,0.872001,0.078001,0.0843191818181818,0.9054100909090907,0.0103646363636363
19,2020-08-01,,,,,,,0.119001,0.881001,1e-06,0.1343065555555555,0.8639732222222222,0.0017232222222222
20,2020-08-02,,,,,,,1e-06,1.000001,1e-06,0.1053856153846153,0.8785394615384615,0.016077923076923
21,2020-08-03,,,,,,,0.077001,0.891501,0.031501,0.2218581428571428,0.7781438571428572,1e-06
22,2020-08-04,,,,,,,0.090001,0.8973343333333333,0.0123343333333333,0.1618105238095238,0.8184295714285715,0.0197629047619047
23,2020-08-05,,,,,,,0.120801,0.828801,0.050401,0.118501,0.8628086923076922,0.0186933076923076
24,2020-08-06,,,,,,,0.1121676666666666,0.8398343333333335,0.048001,0.1309240769230769,0.869077923076923,1e-06
25,2020-08-07,,,,,,,0.072001,0.8465010000000001,0.081001,0.086048619047619,0.9028581428571428,0.011048619047619
26,2020-08-08,,,,,,,0.1505009999999999,0.849501,1e-06,0.0789009999999999,0.910001,0.011101
27,2020-08-09,,,,,,,0.071751,0.904251,0.024001,0.130696652173913,0.8645662173913043,0.0046531739130434
28,2020-08-10,,,,,,,0.159601,0.767201,0.072801,0.0797093333333333,0.9202926666666666,1e-06
29,2020-08-11,,,,,,,0.051501,0.841001,0.107001,0.129361,0.8669209999999999,0.003681
30,2020-08-12,,,,,,,0.065301,0.8786010000000001,0.056101,0.1147867142857143,0.8661081428571429,0.0191795714285714
31,2020-08-13,,,,,,,0.0996885,0.859626,0.0406885,0.0750332580645161,0.9056139032258064,0.0193235806451612
32,2020-08-14,,,,,,,0.0996676666666666,0.8826676666666667,0.0176676666666666,0.0877378421052631,0.9015799473684212,0.0106852105263157
33,2020-08-15,,,,,,,0.086001,0.844001,0.070001,0.0999176666666666,0.8805010000000001,0.0195843333333333
34,2020-08-16,,,,,,,0.146501,0.853501,1e-06,0.1005892352941176,0.877236294117647,0.0221186470588235
35,2020-08-17,,,,,,,0.1386676666666666,0.851001,0.0103343333333333,0.0504771904761904,0.9452390952380952,0.0042867142857142
36,2020-08-18,,,,,,,0.1153759999999999,0.850126,0.034751,0.0942737272727272,0.8943646363636363,0.0113949393939393
37,2020-08-19,,,,,,,0.0621676666666666,0.9001676666666666,0.0376676666666666,0.094801,0.894161,0.011001
38,2020-08-20,,,,,,,0.103001,0.811801,0.085601,0.0561121111111111,0.9244176666666666,0.0195287777777777
39,2020-08-21,,,,,,,0.180001,0.778001,0.042001,0.120001,0.8741389310344827,0.0058630689655172
40,2020-08-22,,,,,,,0.183201,0.759401,0.057201,0.0827456808510638,0.9085754680851064,0.0087031276595744
41,2020-08-23,,,,,,,0.163501,0.739501,0.096501,0.1022381134020618,0.8878463608247422,0.0098875979381443
42,2020-08-24,,,,,,,0.0396676666666666,0.9603343333333332,1e-06,0.1016325789473684,0.8908694210526316,0.0074944210526315
43,2020-08-25,,,,,,,0.138201,0.791801,0.070001,0.1308944426229508,0.8617469016393443,0.0073698524590163
44,2020-08-26,,,,,,,0.079501,0.920501,1e-06,0.1255476666666666,0.8688409999999999,0.0056276666666666
45,2020-08-27,,,,,,,0.102401,0.6976009999999999,1e-06,0.1453070109289617,0.84852012568306,0.0061703989071038
46,2020-08-28,,,,,,,0.315001,0.6706676666666667,0.0146676666666666,0.1505689611650485,0.8397631359223301,0.0096903203883495
47,2020-08-29,,,,,,,1e-06,1.000001,1e-06,0.1178509999999999,0.8756384999999999,0.006501
48,2020-08-30,,,,,,,,,,0.1632055454545454,0.8323949393939394,0.0044025151515151
49,2020-08-31,,,,,,,0.0602232222222222,0.9213343333333334,0.0184454444444444,0.1560245294117647,0.8348245294117647,0.0091539411764705
50,2020-09-01,,,,,,,1e-06,1.000001,1e-06,0.1166600909090909,0.8693191818181817,0.014001
51,2020-09-02,,,,,,,,,,0.1251749130434782,0.8686096956521739,0.0062183913043478
52,2020-09-03,,,,,,,0.1123343333333333,0.864001,0.0236676666666666,0.0832951176470588,0.9167068823529412,1e-06
53,2020-09-04,,,,,,,1e-06,0.957001,0.043001,0.075251,0.908701,0.016051
54,2020-09-05,,,,,,,0.1264295714285714,0.7807152857142857,0.0927152857142857,0.0769295714285714,0.9039652857142856,0.0191081428571428
55,2020-09-06,,,,,,,0.089001,0.825001,0.0863343333333333,0.106201,0.883201,0.010601
56,2020-09-07,,,,,,,1e-06,0.632001,0.3680009999999999,0.112077923076923,0.8714625384615384,0.0164625384615384
57,2020-09-08,,,,,,,0.1200009999999999,0.8190010000000001,0.061001,0.1096676666666666,0.8823343333333332,0.008001
58,2020-09-09,,,,,,,0.267001,0.733001,1e-06,0.11809475,0.8671885,0.0146884999999999
59,2020-09-10,,,,,,,0.1333343333333333,0.7883343333333334,0.0786676666666666,0.1240962380952381,0.854001,0.0219533809523809
60,2020-09-11,,,,,,,1e-06,1.000001,1e-06,0.1647509999999999,0.827251,0.00803225
61,2020-09-12,,,,,,,1e-06,0.8970009999999999,0.103001,0.1509575217391304,0.837001,0.0120009999999999
62,2020-09-13,,,,,,,0.061001,0.8693343333333333,0.0696676666666666,0.110751,0.8678419090909091,0.0213873636363636
63,2020-09-14,,,,,,,0.019501,0.980501,1e-06,0.1035426666666666,0.8697509999999999,0.0267093333333333
64,2020-09-15,,,,,,,0.493001,0.507001,1e-06,0.0481163846153846,0.9427702307692308,0.009077923076923
65,2020-09-16,,,,,,,0.1295218333333333,0.8548551666666667,0.0156468333333333,0.1587219302325581,0.8281637906976744,0.0131405348837209
66,2020-09-17,,,,,,,0.148876,0.840126,0.011001,0.0869753589743589,0.903847153846154,0.0091804871794871
67,2020-09-18,,,,,,,0.088001,0.862501,0.0496676666666666,0.0379501525423728,0.949009474576271,0.0130433728813559
68,2020-09-19,,,,,,,0.1051548461538461,0.8516933076923077,0.0431548461538461,0.069281,0.925681,0.005001
69,2020-09-20,,,,,,,0.154001,0.8318898888888889,0.0141121111111111,0.0981852105263157,0.8948694210526316,0.0069483684210526
70,2020-09-21,,,,,,,0.1813343333333333,0.7993343333333334,0.0193343333333333,0.06934475,0.922797875,0.00784475
71,2020-09-22,4.986754,11.463443,4.12538,5.234632,5.234632,288098840.0,0.1921121111111111,0.7970010000000001,0.0108898888888888,0.0746392978723404,0.9094584468085106,0.0159158936170212
72,2020-09-23,5.321654,5.32931,3.982604,4.118469,4.118469,173091214.0,0.129451,0.863251,0.007251,0.0582004047619047,0.9365813571428572,0.005221238095238
73,2020-09-24,3.817925,4.751878,3.539887,4.566561,4.566561,96110964.0,0.0583053478260869,0.902001,0.039696652173913,0.0375580469798657,0.9565916040268456,0.0058466375838926
74,2020-09-25,4.614028,4.958673,4.240798,4.712279,4.712279,55854397.0,0.183101,0.776001,0.040801,0.0453086923076923,0.9435184825174824,0.0111758251748251
75,2020-09-26,4.713736,4.817752,4.376774,4.539249,4.539249,27304546.0,0.076801,0.884201,0.0388009999999999,0.0741844862385321,0.917744119266055,0.0080835688073394
76,2020-09-27,4.535289,4.695472,4.138012,4.625536,4.625536,23243192.0,0.070751,0.885001,0.044251,0.0828852105263157,0.9122115263157896,0.0049062631578947
77,2020-09-28,4.636009,4.642367,4.204803,4.204803,4.204803,20624310.0,0.1923343333333333,0.793001,0.0146676666666666,0.0925204805194805,0.897962038961039,0.0095334675324675
78,2020-09-29,4.205906,4.280641,3.970662,4.142951,4.142951,16706917.0,0.0827836086956521,0.8827401304347826,0.0344357826086956,0.0718658648648648,0.9187847837837836,0.0093523513513513
79,2020-09-30,4.143293,4.392278,4.015056,4.322546,4.322546,16932876.0,0.068251,0.917001,0.015001,0.0778080175438596,0.9179308245614036,0.0042817017543859
80,2020-10-01,4.324279,4.493292,4.059294,4.15109,4.15109,23903201.0,0.085001,0.915001,1e-06,0.0920857457627118,0.8857467627118644,0.0221704915254237
81,2020-10-02,4.149604,4.206492,3.693852,3.927156,3.927156,30467406.0,0.126001,0.8104009999999999,0.0636009999999999,0.0355805454545454,0.948966909090909,0.0154214545454545
82,2020-10-03,3.925748,4.166156,3.880239,4.02166,4.02166,11967394.0,0.076001,0.893751,0.030001,0.0932972962962963,0.9002047037037036,0.006538037037037
83,2020-10-04,4.022983,4.065016,3.855817,3.96111,3.96111,12949575.0,0.1104625384615384,0.8617702307692308,0.0277702307692307,0.0692843333333333,0.9167343333333332,0.0139843333333333
84,2020-10-05,3.960586,4.036362,3.886123,3.97802,3.97802,8980051.0,0.1137867142857142,0.8480724285714285,0.0381438571428571,0.073501,0.9088898888888888,0.0176121111111111
85,2020-10-06,3.982504,3.982504,3.519102,3.537658,3.537658,15048998.0,0.0666676666666666,0.8666676666666667,0.0666676666666666,0.1031974285714285,0.8893938571428571,0.0073938571428571
86,2020-10-07,3.538809,3.54298,3.230266,3.446818,3.446818,15674566.0,0.0641438571428571,0.8532867142857142,0.0825724285714285,0.0819687419354838,0.9103773440860214,0.0076569139784946
87,2020-10-08,3.448156,3.925564,3.342425,3.904279,3.904279,15215458.0,0.154801,0.8158010000000001,0.029401,0.0649632641509433,0.928434962264151,0.0066047735849056
88,2020-10-09,3.911574,4.279157,3.818817,4.235305,4.235305,13043373.0,0.1964295714285714,0.7664295714285715,0.037001,0.0674657887323943,0.9100855070422535,0.0224376197183098
89,2020-10-10,4.241963,4.250989,4.016294,4.026705,4.026705,14539711.0,0.1266438571428571,0.827001,0.0462152857142857,0.1065438571428571,0.8849724285714284,0.0084867142857142
90,2020-10-11,4.022435,4.158483,3.970839,4.095879,4.095879,11454885.0,0.081001,0.8750009999999999,0.043501,0.086944396226415,0.8992462830188679,0.0138311886792452
91,2020-10-12,4.092503,4.686799,4.051722,4.41574,4.41574,14445437.0,0.215001,0.702001,0.083001,0.0520259999999999,0.937851,0.010101
92,2020-10-13,4.41315,4.541392,4.334646,4.488054,4.488054,14050398.0,0.0484454444444444,0.8743343333333333,0.0772232222222222,0.0828009999999999,0.904751,0.012426
93,2020-10-14,4.483894,4.485448,4.022536,4.150056,4.150056,10004481.0,0.0665724285714285,0.9290724285714286,0.0043581428571428,0.1169024084507042,0.8760995915492957,0.007001
94,2020-10-15,4.152928,4.213541,4.01629,4.127353,4.127353,6998970.0,1e-06,0.979126,0.020876,0.1168581428571428,0.876943857142857,0.006201
95,2020-10-16,4.127866,4.155393,3.887011,4.04048,4.04048,9790610.0,0.072201,0.909801,0.018001,0.08734475,0.8943135,0.01834475
96,2020-10-17,4.038541,4.196009,3.976694,4.196009,4.196009,6113717.0,0.1337152857142857,0.8662867142857144,1e-06,0.0852106774193548,0.8930493870967742,0.021759064516129
97,2020-10-18,4.192323,4.246367,4.083952,4.116062,4.116062,3717531.0,0.2064009999999999,0.756401,0.037201,0.1318779230769231,0.8629086923076923,0.0052163846153846
98,2020-10-19,4.117765,4.160939,3.997867,4.050311,4.050311,5848392.0,0.134601,0.8177343333333333,0.0476676666666666,0.1172466140350877,0.8758431052631579,0.0068957368421052
99,2020-10-20,4.053504,4.08161,3.714379,3.802201,3.802201,19646467.0,0.071401,0.918801,0.009801,0.1178898888888888,0.8705248095238095,0.0115883015873015
100,2020-10-21,3.800439,4.108505,3.794334,3.965959,3.965959,23475819.0,0.060626,0.935751,0.003626,0.0667451860465116,0.919628906976744,0.0136289069767441
101,2020-10-22,3.971725,4.498044,3.962153,4.314421,4.314421,24178361.0,0.152751,0.775001,0.072001,0.093156172413793,0.8968630689655172,0.0099837586206896
102,2020-10-23,4.330929,4.486894,4.149672,4.262106,4.262106,19482074.0,0.125501,0.775001,0.099001,0.088204125,0.900516625,0.011266625
103,2020-10-24,4.262106,4.35266,4.16198,4.1897,4.1897,16681037.0,0.1646676666666666,0.7743343333333333,0.061001,0.1118484576271186,0.8796450677966102,0.0084755762711864
104,2020-10-25,4.1897,4.257972,4.105395,4.15321,4.15321,15517939.0,0.1782009999999999,0.821801,1e-06,0.1133523513513513,0.8823793783783784,0.0042712702702702
105,2020-10-26,4.15321,4.479071,4.049678,4.160973,4.160973,9243755.0,0.0276676666666666,0.8766676666666666,0.0956676666666666,0.0693191818181818,0.913091909090909,0.0176373636363636
106,2020-10-27,4.160973,4.349709,4.043659,4.122243,4.122243,17600881.0,0.1157509999999999,0.861126,0.023126,0.1328849285714285,0.8624384999999999,0.0046885
107,2020-10-28,4.122243,4.177805,3.935027,4.066606,4.066606,19435211.0,0.044001,0.9257282727272728,0.0301828181818181,0.0745843333333333,0.9163864166666666,0.0090114166666666
108,2020-10-29,4.066606,4.106396,3.733383,3.775312,3.775312,6527859.0,0.051001,0.861001,0.088001,0.0870435531914893,0.897032914893617,0.0159265319148936
109,2020-10-30,3.775312,3.819172,3.580127,3.714938,3.714938,28434550.0,0.071001,0.8775010000000001,0.051501,0.08496975,0.8991364166666665,0.01590725
110,2020-10-31,3.714938,3.743536,3.585136,3.648368,3.648368,20452535.0,0.208751,0.786251,0.005001,0.095276,0.897701,0.0070135
111,2020-11-01,3.648368,3.716676,3.555984,3.682664,3.682664,15953277.0,1e-06,1.000001,1e-06,0.0849162542372881,0.908729813559322,0.0063738813559322
112,2020-11-02,3.682664,3.854503,3.614397,3.623915,3.623915,20039697.0,0.2913343333333333,0.7086676666666666,1e-06,0.0886325789473684,0.9061764385964912,0.0051939824561403
113,2020-11-03,3.623915,3.655554,3.242257,3.332747,3.332747,24573095.0,0.0643343333333333,0.9143343333333332,0.0213343333333333,0.0909274705882352,0.8889421764705883,0.0201333529411764
114,2020-11-04,3.332747,3.376659,3.002888,3.184633,3.184633,20709819.0,0.0333343333333333,0.8953343333333335,0.0713343333333333,0.1125227391304347,0.8661531739130435,0.0213162173913043
115,2020-11-05,3.184633,3.377098,3.022843,3.358205,3.358205,26135754.0,0.050501,0.916501,0.033001,0.0727897323943662,0.9154094507042252,0.0118038169014084
116,2020-11-06,3.358205,3.645242,3.318024,3.595282,3.595282,33947029.0,,,,0.0711200476190476,0.9175367142857144,0.0113581428571428
117,2020-11-07,3.595282,3.907106,3.382676,3.403408,3.403408,34653203.0,,,,0.0718488260869565,0.913533608695652,0.0145988260869565
118,2020-11-08,3.403408,3.650816,3.368068,3.476598,3.476598,26072941.0,0.1051676666666666,0.8948343333333334,1e-06,0.0680420958904109,0.9255763424657534,0.0063845616438356
119,2020-11-09,3.476598,3.539321,3.265887,3.417125,3.417125,25509378.0,0.149001,0.715001,0.136001,0.092001,0.8995426666666666,0.0084385
120,2020-11-10,3.417125,3.64052,3.369728,3.586142,3.586142,24316551.0,0.125801,0.829801,0.044401,0.0981438571428571,0.8748785510204081,0.0269805918367346
121,2020-11-11,3.586142,3.810148,3.4572,3.484356,3.484356,24727644.0,0.2456676666666666,0.7543343333333333,1e-06,0.1292295714285714,0.8485295714285714,0.0222152857142857
122,2020-11-12,3.484356,3.560577,3.319769,3.429143,3.429143,25090677.0,0.1157509999999999,0.8395009999999999,0.044501,0.1149412985074627,0.8667323432835821,0.0183144328358208
123,2020-11-13,3.429143,3.697817,3.391807,3.697801,3.697801,27584233.0,0.1500009999999999,0.850001,1e-06,0.0803797878787878,0.8998646363636363,0.0197585757575757
124,2020-11-14,3.697801,3.697801,3.403674,3.500485,3.500485,24359587.0,0.067501,0.903501,0.029001,0.1060853373493975,0.8876154578313253,0.0063022048192771
125,2020-11-15,3.500485,3.642452,3.422898,3.53658,3.53658,22702610.0,0.1743343333333333,0.7983343333333334,0.0273343333333333,0.1241609999999999,0.866101,0.009741
126,2020-11-16,3.53658,3.816524,3.45912,3.716656,3.716656,27372174.0,0.2010009999999999,0.799001,1e-06,0.0892692926829268,0.8832936829268293,0.0274644146341463
127,2020-11-17,3.788714,3.915112,3.698242,3.831768,3.831768,23031677.0,0.1367509999999999,0.863251,1e-06,0.0737982972972973,0.9057982972972972,0.0203793783783783
128,2020-11-18,3.831768,3.871043,3.575699,3.748681,3.748681,20818649.0,0.069001,0.868001,0.063001,0.1210131951219512,0.8592936829268292,0.0196961219512195
129,2020-11-19,3.748681,3.816442,3.570697,3.627004,3.627004,21489339.0,,,,0.1110348983050847,0.8818484576271186,0.0071365932203389
130,2020-11-20,3.627004,3.987024,3.624535,3.710605,3.710605,27416995.0,0.1383343333333333,0.7713343333333333,0.0903343333333333,0.1027894615384615,0.8834625384615384,0.013751
131,2020-11-21,3.710605,4.083803,3.692361,4.001856,4.001856,25984283.0,0.0833343333333333,0.8793343333333333,0.037501,0.1358957368421052,0.8508255614035087,0.0132817017543859
132,2020-11-22,4.001856,4.05805,3.716793,3.889969,3.889969,25963010.0,,,,0.1036620169491525,0.8835433728813559,0.0127976101694915
133,2020-11-23,3.889969,4.254518,3.848123,4.068428,4.068428,9013817.0,0.102001,0.744001,0.154001,0.0748581428571428,0.9186676666666664,0.0064771904761904
